membership,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1,166470,0,9574,16,0,0,4194
1,10797,0,0,0,0,0,3581
2,131618,0,46473,16,0,0,4274
1,77523,0,11050,5,1000,2,4274
1,47905,0,14575,16,2000,4,4245
1,28695,0,0,0,0,0,4173
1,15253,0,5427,8,0,0,4373
1,193818,0,16327,13,0,0,3768
1,30556,0,950,5,550,3,4361
1,22678,0,2125,7,0,0,4068
1,89430,0,24314,18,0,0,1547
1,26522,0,18479,13,0,0,4358
1,59913,0,2210,5,150,1,3481
1,16516,0,500,1,0,0,4275
1,49050,0,18436,16,0,0,2426
2,27981,0,48529.60000000001,17,0,0,2921
1,4939,0,1000,1,0,0,2515
1,26077,0,6768,4,0,0,3487
1,110893,0,4653,6,0,0,3645
1,56455,0,6000,3,0,0,4218
1,32699,0,1500,2,500,1,3167
1,109790,0,16108,4,0,0,3123
2,166681,0,48529.60000000001,25,0,0,3287
1,145233,0,9366,5,4866,3,2626
1,1054,0,15147,3,0,0,3133
1,27532,0,4639,13,0,0,3939
1,62464,0,5675,16,500,1,3820
1,4041,0,0,0,0,0,3344
1,28138,0,6330,29,0,0,3847
1,33010,0,0,0,0,0,3915
1,45687,0,45,2,0,0,2269
1,12981,0,0,0,0,0,4246
1,168246,0,4600,4,100,2,4103
1,75505,0,30850,17,500,1,4007
1,55591,0,8817,13,0,0,3693
2,37358,0,50488,19,0,0,3967
1,33803,0,6100,34,0,0,4079
1,2500,0,2500,1,0,0,3717
1,140527,0,3500,14,0,0,4023
1,5360,0,0,0,0,0,4392
1,124430,0,15523,17,1200,8,4054
2,109312.80000000002,0,46771,14,0,0,4048
1,109312.80000000002,0,13639,15,180,1,3984
2,53518,0,48529.60000000001,30,400,1,3930
1,122545,0,269,4,250,1,3834
1,192889,0,10500,5,0,0,4096
2,109312.80000000002,0,47286,19,2276,5,3980
2,37833,0,48172,15,500,1,3551
1,48256,0,9690,2,0,0,3979
1,99704,0,15750,12,0,0,4106
1,109312.80000000002,0,4150,5,150,3,3599
1,82497,0,0,0,0,0,3565
1,15326,0,0,0,0,0,4140
1,32619,0,1070,7,0,0,3846
1,57017,0,2495,11,0,0,3854
1,109312.80000000002,0,29296,19,635,3,4189
1,49375,0,23628,14,0,0,3797
1,25341,0,38,4,0,0,3995
1,45150,0,18907,13,0,0,4141
1,187462,0,10500,5,500,4,3953
1,19132,0,9124,17,0,0,3915
2,196967,0,38490,37,9550,20,4008
1,13040,0,500,1,0,0,3972
1,184301,0,6454,13,3954,12,4010
1,36294,0,0,0,0,0,3956
1,89840,0,7048,14,0,0,3819
1,6914,0,1500,1,0,0,3915
1,28493,0,21845,22,300,1,3932
1,111793,0,500,1,0,0,4057
1,18700,0,870,2,0,0,3995
1,53957,0,7000,4,500,1,4133
1,135770,0,4700,5,200,3,4215
2,189784,0,35464,18,2197,4,4190
2,60076,0,45582,9,0,0,3935
1,3522,0,3522,4,0,0,3916
1,36736,0,0,0,0,0,4134
2,100634,0,48529.60000000001,28,1540,12,4193
1,88918,0,5537,14,0,0,4180
1,109312.80000000002,0,25039,16,500,1,4173
1,37948,0,19213,43,0,0,3914
1,81552,0,7703,8,0,0,3855
1,118067,0,8715,12,0,0,3718
1,109312.80000000002,0,29968,14,500,1,3869
2,135488,0,48529.60000000001,16,0,0,4117
1,68243,0,10012,22,903,3,3888
1,56693,0,20454,11,0,0,3893
1,194875,0,7550,6,1050,3,3831
1,109312.80000000002,0,28447,17,0,0,3848
1,35425,0,4125,19,0,0,3834
1,161579,0,7688,21,5688,20,3811
1,11314,0,741,4,0,0,3845
2,119531,0,48529.60000000001,43,250,1,4002
1,48433,0,4300,5,800,3,3673
1,10872,0,4500,27,0,0,3882
1,109268,0,7401,17,750,1,4034
1,105160,0,20458,21,0,0,3732
2,90919,0,44430,17,0,0,3739
1,50230,0,4149,9,800,4,3727
1,74538,0,18835,21,0,0,2726
1,4606,0,4320,6,0,0,3501
1,61617,0,23495,13,0,0,3972
1,15275,0,75,2,0,0,2761
1,112891,0,500,1,500,1,3909
1,41176,0,7624,7,2624,4,3729
1,81251,0,19500,6,0,0,3958
1,18142,0,220,4,0,0,3638
1,16200,0,40455,17,0,0,3840
1,8913,0,2050,10,50,1,3630
1,14372,0,9042,13,0,0,3557
2,77965,0,41126,33,2683,7,3120
1,12271,0,7684,15,1000,2,4219
1,49874,0,39976,13,0,0,4293
1,35445,0,3379,9,0,0,4198
1,91755,0,5026,8,751,3,2676
1,33753,0,14961,14,500,1,3335
1,53750,0,23135,14,0,0,3736
1,110132,0,19000,5,0,0,3271
1,12221,0,511,4,0,0,3692
1,65519,0,0,0,0,0,4150
1,47291,0,1350,4,350,3,2336
1,124564,0,11026,13,0,0,3840
1,24111,0,9374,16,0,0,3802
1,35801,0,3337,13,0,0,3743
1,150972,0,2700,3,700,2,3645
1,109312.80000000002,0,14125,12,3250,7,3683
1,47090,0,0,0,0,0,3726
1,1300,0,454,11,0,0,3691
1,109103,0,19600,27,7600,24,3739
1,101057,0,13650,11,2150,9,3600
1,20900,0,1000,1,0,0,3685
1,46607,0,0,0,0,0,3727
1,33017,0,1069,7,250,1,3814
1,30729,0,16456,15,0,0,3795
1,35546,0,3376,10,0,0,3739
1,7845,0,265,3,0,0,3508
1,25788,0,4650,13,4650,13,3687
1,13543,0,1443,7,423,2,3811
1,16618,0,897,5,0,0,3620
1,11548,0,1634,7,0,0,3837
1,22181,0,6245,15,0,0,3656
1,109312.80000000002,0,29039,17,0,0,3721
1,25080,0,2060,12,0,0,3795
1,17964,0,5030,23,0,0,3783
1,155385,0,15267,12,0,0,3624
1,3977,0,0,0,0,0,3593
1,14620,0,0,0,0,0,2833
1,46882,0,0,0,0,0,3701
1,3350,0,65,3,0,0,3540
1,3049,0,0,0,0,0,3613
1,32377,0,250,2,250,2,3515
1,9396,0,860,5,350,2,3588
1,102669,0,6760,14,306,2,3265
1,26745,0,17547,9,0,0,3664
1,120576,0,36635,14,0,0,3823
1,7658,0,300,1,0,0,3231
1,11136,0,100,1,0,0,3571
2,168778,0,57060,20,500,1,3326
1,124979,0,14267,14,0,0,3720
1,35659,0,1102,9,0,0,3533
1,55996,0,12165,14,0,0,3582
2,65904,0,47224,35,5350,18,3655
2,125679,0,48529.60000000001,27,650,1,3683
2,109312.80000000002,0,56685,16,0,0,3476
1,64414,0,1952,12,0,0,2395
1,34204,0,16862,9,1700,5,3596
1,22384,0,0,0,0,0,3676
1,13381,0,1150,2,150,1,3312
1,10959,0,500,1,0,0,3469
1,28607,0,5943,5,0,0,2895
1,30686,0,6161,2,0,0,3596
1,8260,0,700,2,0,0,3673
1,61584,0,27937,14,0,0,3783
1,141594,0,30565,16,0,0,3776
1,114549,0,5000,4,1000,2,3760
1,64153,0,23563,19,0,0,3575
1,10000,0,790,3,0,0,3564
1,21839,0,853,3,119,1,3638
1,182704,0,5850,12,3100,10,3820
1,92551,0,13755,13,500,1,3895
1,49353,0,34656,14,0,0,3540
1,21843,0,1411,9,0,0,3177
1,34072,0,500,1,0,0,3879
1,72962,0,28055,16,0,0,3869
1,99502,0,19678,28,600,2,4182
1,13250,0,17778,14,0,0,3861
2,98232,0,56687,14,500,1,3867
2,98895,0,48529.60000000001,17,500,1,3854
1,119340,0,400,5,400,5,3855
1,30171,0,15370,13,0,0,3853
1,105957,0,4881,12,0,0,3859
1,22548,0,3225,9,0,0,3852
1,89761,0,11965,13,0,0,3845
1,65263,0,22500,4,0,0,3844
2,128456,0,48529.60000000001,28,0,0,3764
1,35203,0,1800,16,1800,16,3832
1,62023,0,750,4,550,1,3819
1,44197,0,2500,1,0,0,3831
2,104245,0,45589,14,0,0,3810
2,109312.80000000002,0,43392,17,500,1,3818
1,85496,0,2799,7,2711,6,3820
1,49874,0,7200,9,1700,4,3817
1,109649,0,22136,13,0,0,3812
1,34379,0,13051,20,150,1,3805
1,56688,0,3550,10,1050,9,3812
1,48970,0,30872,14,0,0,3817
2,70789,0,48529.60000000001,29,150,1,3810
1,24277,0,5330,5,0,0,3796
1,20308,0,19526,13,0,0,3797
1,111041,0,10252,12,0,0,3875
1,27904,0,6622,17,0,0,3793
1,128620,0,7747,12,0,0,3789
1,65340,0,33795,11,500,1,3775
1,27135,0,4908,11,0,0,3783
1,32898,0,1000,1,0,0,3777
2,196922,0,40170,18,0,0,3755
2,196175,0,33886,13,0,0,3775
1,11457,0,705,3,0,0,3767
2,175344,0,40152,19,0,0,3770
2,5154,0,54657,28,0,0,3769
1,13232,0,8668,16,0,0,3753
1,88232,0,11550,5,550,3,3729
2,75526,0,46421,14,0,0,3712
1,53935,0,0,0,0,0,3743
1,18402,0,0,0,0,0,3746
1,24784,0,100,1,0,0,3729
1,62903,0,16434,13,0,0,3732
1,80272,0,34744,14,550,2,3728
1,10458,0,10458,12,0,0,3726
2,188184,0,32170,13,0,0,3707
2,83524,0,43152,18,0,0,3694
1,10794,0,0,0,0,0,3712
1,49807,0,6393,20,0,0,3718
1,18266,0,12254,15,0,0,3713
1,87851,0,28969,17,0,0,4026
1,32991,0,1230,6,0,0,3693
1,28677,0,215,3,0,0,3699
1,103809,0,16776,14,0,0,3699
1,417,0,3000,1,0,0,3670
1,8859,0,11998,13,0,0,3690
1,26896,0,5364,15,0,0,3685
1,16986,0,0,0,0,0,3676
1,25530,0,25131,17,0,0,3677
2,77067,0,40129,15,0,0,3671
1,6350,0,0,0,0,0,3657
2,76118,0,48529.60000000001,41,1992,2,3621
1,40420,0,8649,14,0,0,3651
1,30178,0,14422,15,0,0,3656
1,15088,0,0,0,0,0,3650
1,138020,0,16449,17,500,1,3637
1,27310,0,15537,16,500,1,3623
1,109131,0,17481,17,150,1,3622
1,35356,0,18520,15,300,1,3637
1,33466,0,355,3,0,0,3592
2,109312.80000000002,0,50988,26,2643,5,3630
1,42107,0,3600,4,1000,2,3607
1,74796,0,19710,15,400,1,3616
1,26129,0,20265,17,0,0,3629
1,30893,0,0,0,0,0,3623
1,9445,0,1000,2,1000,2,3613
1,52965,0,500,1,0,0,3606
1,19516,0,17696,16,0,0,3593
2,106378,0,56007,14,0,0,3607
2,22201,0,51278,16,350,1,3602
1,73378,0,13607,14,0,0,3599
1,50193,0,12263,3,0,0,3596
1,165144,0,24156,14,0,0,3581
1,53556,0,0,0,0,0,3575
1,18387,0,40560,19,800,2,3588
2,28577,0,48564,14,0,0,3586
1,55417,0,37127,31,0,0,3575
1,142244,0,12325,13,0,0,3578
1,23139,0,8156,14,0,0,3578
2,146232,0,48529.60000000001,19,375,1,3566
1,35323,0,1875,8,0,0,3553
2,108081,0,48529.60000000001,24,0,0,3567
1,1021,0,100,1,0,0,3553
1,120345,0,38323,17,650,2,3544
1,11593,0,9055,16,0,0,3558
1,68180,0,2044,9,0,0,3550
1,26605,0,3704,11,0,0,3543
1,17920,0,3250,18,0,0,3546
1,85156,0,133,5,0,0,3550
1,9005,0,520,1,0,0,3531
1,55404,0,10613,15,500,1,3531
1,42584,0,841,6,0,0,3526
1,92843,0,27650,29,9150,26,3530
2,51082,0,40878,13,0,0,3524
1,18727,0,0,0,0,0,3524
2,109312.80000000002,0,43162,19,0,0,3518
1,48806,0,12600,10,2500,8,3502
1,15610,0,0,0,0,0,3508
1,46876,0,9680,7,0,0,3498
1,14075,0,4286,15,0,0,3513
1,59895,0,10500,4,0,0,3497
1,25936,0,0,0,0,0,3495
1,134318,0,333,3,258,1,3488
1,32807,0,17259,4,0,0,3482
1,38591,0,11039,18,0,0,3488
1,48958,0,24430,5,0,0,3483
1,10710,0,1000,1,0,0,3460
1,60349,0,10350,18,0,0,3468
1,9453,0,2585,5,0,0,3463
2,60867,0,41345,18,0,0,3454
1,27590,0,100,1,0,0,3455
1,100069,0,18745,13,0,0,3454
1,27820,0,3005,11,0,0,3454
1,20503,0,520,3,0,0,3445
1,137371,0,4977,6,1977,4,3447
1,12950,0,12798,18,195,1,3432
1,25207,0,6883,13,0,0,3440
1,17088,0,0,0,0,0,3510
1,24100,0,26674,23,2300,7,3421
2,101632,0,48658,14,0,0,3432
1,109312.80000000002,0,21274,18,0,0,3419
1,45257,0,3625,7,0,0,3417
1,626,0,626,1,0,0,3393
1,18272,0,2920,5,0,0,3405
1,10756,0,1375,4,0,0,3104
1,161281,0,6321,8,175,1,3399
1,75680,0,23159,14,0,0,3397
1,59839,0,26962,18,0,0,3404
2,201259,0,40755,34,0,0,3398
1,101772,0,26480,17,1000,2,3396
2,190674,0,48529.60000000001,33,4754,15,3396
1,1452,0,2375,5,0,0,3396
1,30902,0,4175,12,50,1,3384
1,65458,0,28356,24,1100,3,3382
2,114067,0,42569,23,0,0,3336
2,93371,0,55338,20,0,0,3382
1,20207,0,3033,12,0,0,3370
2,41040,0,48529.60000000001,14,200,2,3372
1,41062,0,8275,11,0,0,3356
2,109312.80000000002,0,42007,23,0,0,3369
1,81087,0,18971,12,0,0,3362
1,14336,0,0,0,0,0,3349
1,29929,0,18032,17,150,1,3344
1,121390,0,8500,4,0,0,3342
1,23226,0,2236,2,0,0,3343
2,109312.80000000002,0,45907,22,500,1,3347
1,68012,0,247,3,0,0,3342
1,23589,0,0,0,0,0,3336
1,35033,0,1000,1,0,0,2913
1,19860,0,1500,5,0,0,3281
1,49588,0,4960,14,100,1,3299
1,111442,0,30368,19,0,0,3392
2,87402,0,41685,21,0,0,3306
1,21875,0,12398,15,0,0,3299
1,71459,0,36608,28,1020,3,3312
1,34049,0,2030,8,0,0,3306
1,39759,0,100,1,100,1,3278
1,64138,0,22089,19,0,0,3257
1,83811,0,25936,15,500,1,3281
1,51864,0,6795,13,0,0,3279
2,168886,0,48529.60000000001,21,200,1,3285
1,51730,0,2875,16,0,0,3264
2,118141,0,46521,11,0,0,3259
1,76060,0,33424,30,0,0,3263
1,25316,0,0,0,0,0,3258
2,16859,0,48529.60000000001,45,4822,9,3266
1,42236,0,8639,10,8389,9,3259
1,3446,0,0,0,0,0,3245
1,26119,0,3189,6,0,0,3257
2,136732,0,48529.60000000001,20,0,0,3252
1,14554,0,0,0,0,0,3237
2,165203,0,36666,20,0,0,3239
2,76513,0,45265,16,0,0,3235
2,137076,0,48529.60000000001,24,1600,4,3225
1,11952,0,0,0,0,0,3244
1,44742,0,2500,1,0,0,3217
1,94022,0,2585,14,0,0,3222
1,29287,0,0,0,0,0,3216
2,199273,0,48529.60000000001,14,0,0,3217
2,114868,0,45996,22,0,0,3204
1,37335,0,19507,17,0,0,3202
1,45522,0,10728,13,0,0,3197
1,66524,0,34682,23,0,0,3188
1,38411,0,500,1,500,1,3190
1,38137,0,11050,3,50,1,3182
1,22077,0,1385,4,0,0,3187
1,65784,0,10953,50,0,0,3169
1,95916,0,11845,11,0,0,3182
1,122164,0,9944,16,0,0,3182
2,109312.80000000002,0,48529.60000000001,19,650,2,3173
2,200089,0,48529.60000000001,21,300,2,3166
2,161453,0,38956,44,0,0,3158
1,135568,0,40051,21,0,0,3166
1,98339,0,16336,13,0,0,3145
1,26103,0,13692,18,0,0,3151
1,11133,0,0,0,0,0,3147
1,7011,0,19791,16,0,0,3152
1,177232,0,14787,13,0,0,3137
1,29298,0,24656,13,0,0,3141
1,35304,0,30532,13,0,0,3131
1,14952,0,250,1,250,1,3099
1,163315,0,8035,29,0,0,3120
1,23649,0,3250,16,0,0,3176
1,4460,0,4741,14,1816,1,3113
1,169794,0,22824,19,767,2,3119
1,23781,0,50,1,50,1,3085
2,109312.80000000002,0,48529.60000000001,23,0,0,3082
1,34942,0,19016,13,0,0,3089
1,5970,0,1000,1,0,0,3091
1,192246,0,3170,5,500,1,3083
1,34103,0,34630,16,0,0,3115
1,142152,0,19464,13,0,0,3088
1,12713,0,0,0,0,0,3077
1,28848,0,0,0,0,0,3069
1,10940,0,0,0,0,0,3062
1,24372,0,255,1,255,1,3064
1,29005,0,90,3,0,0,3060
2,109312.80000000002,0,57130,15,0,0,3069
1,30062,0,7373,10,4373,8,3057
1,13117,0,1972,3,0,0,3027
1,86341,0,20991,16,0,0,3053
1,142810,0,8000,4,0,0,3049
1,8399,0,21136,13,0,0,3052
1,120622,0,25675,14,500,1,3040
1,86150,0,7600,34,100,1,3011
1,14079,0,6503,16,0,0,2999
1,10036,0,13959,16,0,0,3030
1,80737,0,2845,5,150,1,3028
1,25435,0,7147,32,0,0,3027
1,109312.80000000002,0,1700,3,200,2,3000
1,85826,0,33678,29,0,0,3026
1,654,0,14967,10,0,0,3022
1,11525,0,0,0,0,0,3008
1,40204,0,850,3,350,2,3006
1,22963,0,0,0,0,0,2998
1,47165,0,4545,4,0,0,2992
2,103240,0,44627,29,50,1,2993
1,61737,0,6789,12,0,0,2921
1,25766,0,2548,16,100,2,2973
2,147090,0,35511,31,1800,16,2927
1,79333,0,1500,3,1500,3,2977
1,4923,0,305,2,0,0,2985
2,56687,0,48989,28,0,0,2973
1,109312.80000000002,0,37408,19,0,0,2962
1,45149,0,21292,10,0,0,2949
1,57477,0,2607,4,0,0,3038
1,48265,0,1000,1,0,0,2951
1,34249,0,4100,12,0,0,2951
2,109312.80000000002,0,48287,18,0,0,2958
1,25671,0,10513,12,0,0,2945
1,191583,0,25675,18,0,0,2950
1,90332,0,12845,25,0,0,2927
1,53532,0,30808,18,0,0,2927
1,71507,0,3750,6,0,0,2934
1,35196,0,0,0,0,0,2922
1,30034,0,15816,6,0,0,2908
2,47787,0,47223,21,450,1,2921
1,46967,0,2000,9,0,0,2888
1,103615,0,13668,15,1300,11,2896
1,5110,0,0,0,0,0,2901
2,128927,0,48529.60000000001,14,0,0,2882
1,5000,0,5000,1,0,0,2893
1,126701,0,20636,15,0,0,2878
1,34855,0,230,3,0,0,2882
1,34464,0,5312,5,0,0,2886
2,86638,0,45861,13,0,0,2867
2,140398,0,48529.60000000001,26,1100,4,2972
1,65812,0,185,2,0,0,2854
1,34177,0,7072,16,350,1,2867
1,58195,0,24808,13,0,0,2838
1,34781,0,11270,12,0,0,2859
1,22457,0,17579,15,0,0,2858
1,19996,0,500,1,0,0,3217
1,26256,0,2000,9,0,0,2847
1,42966,0,7734,6,0,0,2840
1,3129,0,0,0,0,0,2840
1,138008,0,34178,14,200,1,2962
1,9611,0,2250,3,0,0,2845
1,40702,0,39897,14,0,0,2826
1,105579,0,16332,12,0,0,2830
1,46654,0,3215,6,0,0,2830
1,109312.80000000002,0,15700,8,200,1,2819
1,39715,0,17388,12,0,0,2826
1,199,0,0,0,0,0,2822
1,6345,0,7719,18,0,0,2805
1,72598,0,6090,8,1100,1,2804
1,59805,0,2900,7,1700,5,2802
1,10307,0,0,0,0,0,2808
1,37997,0,11073,5,0,0,2805
1,102083,0,12978,14,150,2,2780
1,104632,0,26700,10,1200,7,2791
1,18260,0,500,1,0,0,2780
1,28484,0,350,3,0,0,2782
1,29105,0,5000,1,0,0,2774
1,49560,0,0,0,0,0,2770
1,29346,0,150,1,150,1,2773
1,75288,0,36866,20,0,0,2774
1,42366,0,6293,9,0,0,2770
1,151336,0,11400,6,1000,4,2742
1,48363,0,790,3,0,0,2766
1,11529,0,15738,15,0,0,2768
1,61956,0,17500,2,0,0,2755
1,15378,0,25236,9,736,3,2741
1,85346,0,2835,3,0,0,2748
1,109312.80000000002,0,2125,10,0,0,2740
1,66539,0,27894,17,0,0,2741
1,97131,0,33324,19,1500,3,2727
1,14513,0,0,0,0,0,2731
1,109312.80000000002,0,23256,30,0,0,2675
1,45742,0,7625,23,250,1,2712
1,39862,0,14152,18,350,2,2727
2,75132,0,53001,23,400,3,2720
1,91296,0,19057,16,0,0,2712
1,117290,0,1754,8,0,0,2717
1,75556,0,2790,6,0,0,2712
1,5103,0,5103,2,0,0,2697
1,10747,0,990,4,500,1,2697
1,31789,0,10220,17,0,0,2699
1,59515,0,3170,5,0,0,2705
1,86913,0,23705,6,0,0,2691
1,49129,0,16921,18,500,1,2692
2,135408,0,48529.60000000001,15,607,1,2697
1,41152,0,3250,19,0,0,2669
1,145750,0,10986,12,0,0,2531
1,7041,0,1747,12,0,0,2718
2,109312.80000000002,0,54625,35,2850,7,2676
1,44514,0,3577,13,0,0,2657
1,96490,0,2000,1,0,0,2665
1,45050,0,4875,10,500,1,2669
2,91048,0,51580,20,100,1,2669
1,20352,0,1900,5,500,1,2658
1,34294,0,17683,14,0,0,2661
2,59696,0,48529.60000000001,22,500,1,2654
1,106155,0,0,0,0,0,2657
1,29244,0,6252,13,0,0,2650
1,27592,0,335,3,0,0,2633
1,16128,0,475,3,0,0,2643
1,51353,0,8114,16,2004,10,2637
1,109312.80000000002,0,30208,14,0,0,2629
1,7456,0,0,0,0,0,2635
1,33604,0,13619,16,0,0,2633
1,24803,0,0,0,0,0,2623
1,58411,0,2500,1,0,0,2619
1,3273,0,500,1,0,0,2749
1,28480,0,2644,6,0,0,2628
1,46706,0,3344,16,0,0,2609
1,102230,0,3406,5,500,1,2620
1,12096,0,50,1,50,1,2607
1,118487,0,3388,14,0,0,2592
1,20518,0,5580,10,0,0,2600
1,6280,0,1220,6,200,2,2578
1,11700,0,0,0,0,0,2585
1,391,0,9000,1,0,0,2581
1,78305,0,130,3,0,0,2580
1,145214,0,3500,4,500,1,2560
2,137760,0,48529.60000000001,13,0,0,2580
2,88563,0,42410,27,0,0,2567
1,25748,0,0,0,0,0,2566
1,27102,0,27102,9,0,0,2563
1,25824,0,17760,20,750,2,2559
1,23054,0,400,3,300,2,2553
1,29150,0,13952,14,0,0,2544
1,37529,0,25706,14,0,0,2558
1,7515,0,13681,18,0,0,2552
2,194576,0,41315,16,550,1,2539
1,24265,0,1854,12,0,0,2550
1,16773,0,140,2,0,0,2525
1,5432,0,1000,2,1000,2,2535
2,110480,0,44191,22,500,1,2539
1,86273,0,35304,15,500,1,2523
1,20674,0,16876,22,0,0,2528
1,8335,0,3750,16,0,0,2522
1,40893,0,1130,3,0,0,2518
1,109312.80000000002,0,14350,28,10850,26,2511
1,61081,0,37682,21,2000,4,2509
1,27438,0,2528,6,2528,6,2490
1,14748,0,2210,7,0,0,2497
1,49514,0,4500,22,0,0,2569
1,7457,0,17131,5,0,0,2496
1,97193,0,13338,12,0,0,2502
1,68456,0,6317,5,0,0,2488
1,123842,0,24295,14,0,0,2500
2,61285,0,55027,22,0,0,2412
1,20157,0,1450,3,150,1,2455
1,41073,0,13993,20,0,0,2493
1,21784,0,6208,14,0,0,2483
1,12868,0,1875,8,0,0,2483
2,147862,0,44783,14,0,0,2426
1,11836,0,5075,14,350,1,2479
1,25681,0,14941,20,2963,16,2468
1,109312.80000000002,0,19314,17,3100,7,2460
2,59704,0,57404,14,0,0,2440
1,75279,0,5375,21,0,0,2459
1,66681,0,4478,16,3504,12,2465
1,72085,0,20310,12,150,1,2462
1,2039,0,0,0,0,0,2451
1,2214,0,0,0,0,0,2448
1,16208,0,0,0,0,0,2451
1,25829,0,1375,4,0,0,2444
1,83217,0,3679,4,0,0,2447
1,9520,0,12515,13,0,0,2438
1,103215,0,16726,14,0,0,2427
1,62629,0,36986,14,0,0,2438
1,45603,0,5964,13,0,0,2432
1,44792,0,9463,16,0,0,2430
1,97535,0,0,0,0,0,2418
1,60085,0,14714,17,0,0,2404
1,76938,0,23503,13,0,0,2422
1,2562,0,9075,11,1050,3,2412
1,7685,0,500,4,0,0,2406
2,102942,0,56780,18,0,0,2405
1,7029,0,495,3,0,0,2565
1,2119,0,0,0,0,0,2399
1,109312.80000000002,0,31000,37,12000,24,2395
1,77753,0,12483,13,0,0,2377
1,171637,0,4300,8,2800,7,2364
1,35243,0,10046,15,1500,3,2356
1,46186,0,9744,14,0,0,2364
1,54810,0,19665,21,0,0,2368
1,25637,0,445,3,0,0,2367
1,35088,0,320,2,0,0,2362
1,73899,0,2745,14,500,1,2362
1,81171,0,3700,4,100,1,2348
1,39418,0,700,3,200,2,2343
1,62124,0,0,0,0,0,2355
1,14134,0,2125,9,0,0,2312
2,109312.80000000002,0,48529.60000000001,46,9729,29,2329
1,20353,0,1729,5,0,0,2298
1,93154,0,30752,21,0,0,2333
1,9492,0,781,6,250,1,2320
1,18369,0,800,4,700,3,2327
1,32824,0,1660,5,100,1,2339
2,109416,0,48529.60000000001,39,2200,5,2327
1,28312,0,1726,13,0,0,2335
1,78462,0,20291,14,0,0,2311
1,32740,0,10722,4,0,0,2315
1,57293,0,1000,1,0,0,2319
1,174743,0,27460,12,0,0,2326
1,59486,0,3517,4,0,0,2315
1,109312.80000000002,0,11238,12,0,0,2294
1,56805,0,16617,17,0,0,2307
1,109312.80000000002,0,1000,1,0,0,2298
1,18545,0,25053,22,0,0,2304
1,5570,0,9094,26,0,0,2287
1,44690,0,24779,15,1000,2,2297
2,127835,0,52700,21,0,0,2301
1,32540,0,44283,17,100,1,2297
1,54396,0,34007,16,0,0,2283
2,162840,0,57382,15,0,0,2277
1,109441,0,6500,10,4000,8,2237
1,7369,0,0,0,0,0,2277
1,16378,0,0,0,0,0,2272
1,39859,0,3675,8,0,0,2272
1,44214,0,24928,13,0,0,2259
1,73102,0,18156,20,0,0,2272
1,3552,0,10597,17,0,0,2264
1,71593,0,22666,17,0,0,2266
2,74072,0,50272,39,0,0,2264
1,42970,0,7889,14,0,0,2256
1,23385,0,18303,15,150,1,2248
1,51176,0,40397,16,0,0,2243
1,12426,0,0,0,0,0,2238
1,10062,0,2000,9,0,0,2242
1,34790,0,0,0,0,0,2272
1,95759,0,9198,12,6195,8,2231
1,51592,0,18678,9,0,0,2230
1,23294,0,420,4,0,0,2228
1,33398,0,14086,15,0,0,2223
1,109312.80000000002,0,9030,19,9000,18,2217
1,60250,0,43071,12,0,0,2214
1,81871,0,23068,20,0,0,2222
1,109312.80000000002,0,700,3,200,2,2210
1,430,0,220,1,0,0,2196
1,75949,0,952,4,0,0,2195
1,44206,0,22598,14,500,1,2247
1,125274,0,3150,4,550,2,2194
1,104670,0,3993,12,0,0,2202
1,109312.80000000002,0,5780,16,300,3,2192
1,28731,0,29782,11,0,0,2182
1,16965,0,2475,13,0,0,2182
1,50658,0,1600,3,500,1,2174
1,124681,0,23392,39,2287,5,2173
1,74352,0,17868,15,0,0,2188
1,70308,0,41704,19,0,0,2186
1,98722,0,18012,19,50,1,2178
1,79020,0,3422,10,0,0,2179
1,28335,0,400,3,0,0,2161
1,22011,0,0,0,0,0,2167
1,49436,0,33836,13,0,0,2167
1,145072,0,15000,4,0,0,2152
1,8992,0,9113,11,0,0,2145
1,72497,0,24279,13,0,0,2161
2,187999,0,52429,49,4550,24,2184
1,62335,0,500,1,0,0,2147
1,41556,0,26682,4,0,0,2131
1,15436,0,6147,13,0,0,2138
1,109618,0,14159,11,0,0,2138
2,182228,0,41048,12,0,0,2139
1,1000,0,0,0,0,0,2126
1,36699,0,2500,13,0,0,2119
1,135828,0,34495,28,450,2,2142
1,39098,0,18992,14,0,0,2129
1,20713,0,13421,12,400,1,2104
1,18959,0,0,0,0,0,2115
1,28010,0,150,3,0,0,2115
1,148976,0,2650,3,650,2,2108
1,126680,0,18248,39,4723,31,2108
1,664,0,0,0,0,0,2108
1,18533,0,27904,14,0,0,2102
1,202168,0,12463,18,0,0,2098
1,4653,0,0,0,0,0,2094
1,37839,0,11512,16,0,0,2084
1,29196,0,7011,15,0,0,2082
1,38378,0,1600,4,600,3,2091
1,66716,0,22571,16,200,1,2082
1,7500,0,0,0,0,0,2084
1,47992,0,645,4,450,1,2073
1,85823,0,0,0,0,0,2074
1,32323,0,1250,3,0,0,2074
2,87633,0,48529.60000000001,37,4050,9,2068
1,104523,0,4000,2,0,0,2073
1,60856,0,17332,8,0,0,2076
1,15526,0,2750,15,0,0,2063
1,83781,0,35151,22,200,1,2066
1,17681,0,500,1,0,0,2059
1,76909,0,18405,12,0,0,2066
1,22084,0,2773,10,0,0,2054
