,Total Revenue,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges
5286,9632.5,0,8,72,37.45,48,92.4,6786.1,0.0,150,2696.4
5287,1156.48,2,9,28,21.91,0,19.9,543.0,0.0,0,613.48
5288,2693.8500000000004,2,0,45,40.59,0,18.85,867.3,0.0,0,1826.5500000000002
5289,40.97,2,0,1,15.22,0,25.75,25.75,0.0,0,15.22
5290,368.64,2,0,6,43.19,0,20.95,109.5,0.0,0,259.14
5291,6979.67,0,4,48,47.64,59,97.05,4692.95,0.0,0,2286.7200000000003
5292,1035.85,2,8,25,19.56,0,25.4,546.85,0.0,0,488.99999999999994
5293,2229.5699999999997,2,3,64,14.93,0,19.7,1274.05,0.0,0,955.52
5294,1782.4,2,0,50,0.0,20,35.0,1782.4,0.0,0,0.0
5295,7630.18,0,1,52,44.79,52,101.25,5301.1,0.0,0,2329.08
5296,4527.05,0,9,45,25.69,26,73.85,3371.0,0.0,0,1156.05
5297,1002.99,2,3,9,22.41,21,88.05,801.3,0.0,0,201.69
5298,2496.95,2,0,54,26.25,0,20.1,1079.45,0.0,0,1417.5
5299,8351.54,0,7,64,21.16,23,110.3,6997.3,0.0,0,1354.24
5300,1170.69,2,0,12,15.97,19,85.15,979.05,0.0,0,191.64000000000001
5301,5342.15,0,0,45,44.29,15,73.55,3349.1,0.0,0,1993.05
5302,627.2,2,0,10,13.51,14,46.0,492.1,0.0,0,135.1
5303,1629.09,2,0,24,42.66,0,24.6,605.25,0.0,0,1023.8399999999999
5304,3425.48,0,7,66,31.53,0,19.75,1344.5,0.0,0,2080.98
5305,5659.45,0,0,51,27.3,13,86.35,4267.15,0.0,0,1392.3
5306,3025.45,2,6,45,42.32,0,25.5,1121.05,0.0,0,1904.4
5307,1562.0700000000002,2,3,49,13.13,0,19.0,918.7,0.0,0,643.37
5308,1970.6399999999999,2,6,29,49.96,0,19.55,521.8,0.0,0,1448.84
5309,4929.1,0,6,40,11.5,22,110.1,4469.1,0.0,0,460.0
5310,2832.1,2,0,25,40.11,18,69.75,1729.35,0.0,100,1002.75
5311,1073.3,2,0,22,0.0,8,50.6,1073.3,0.0,0,0.0
5312,4566.5,2,0,72,0.0,9,65.6,4566.5,0.0,0,0.0
5313,2656.56,2,1,33,1.62,30,82.1,2603.1,0.0,0,53.46
5314,2132.89,2,0,23,15.18,46,79.1,1783.75,0.0,0,349.14
5315,9594.77,0,0,69,47.43,22,90.65,6322.1,0.0,0,3272.67
5316,91.21000000000001,2,0,3,11.27,0,20.55,57.4,0.0,0,33.81
5317,5406.17,2,0,56,18.42,13,75.75,4284.65,0.0,90,1031.52
5318,9290.8,0,0,65,33.11,10,110.0,7138.65,0.0,0,2152.15
5319,4721.969999999999,0,5,71,44.82,0,20.85,1539.75,0.0,0,3182.22
5320,191.3,2,0,2,33.75,10,70.15,123.8,0.0,0,67.5
5321,4293.0,0,0,40,39.05,58,67.45,2731.0,0.0,0,1562.0
5322,57.03,2,0,1,36.28,0,20.75,20.75,0.0,0,36.28
5323,714.23,2,0,7,30.99,42,69.9,497.3,0.0,0,216.92999999999998
5324,1178.1,2,1,15,31.13,5,51.1,711.15,0.0,0,466.95
5325,4672.78,2,0,71,39.08,0,25.55,1898.1,0.0,0,2774.68
5326,3734.5699999999997,0,6,54,8.53,73,60.0,3273.95,0.0,0,460.61999999999995
5327,3624.77,0,4,31,22.42,21,90.55,2929.75,0.0,0,695.0200000000001
5328,1240.42,2,0,11,36.52,20,76.4,838.7,0.0,0,401.72
5329,3889.63,2,2,38,32.11,16,69.0,2669.45,0.0,0,1220.18
5330,302.9,2,0,5,13.54,21,48.65,235.2,0.0,0,67.69999999999999
5331,6800.6,2,0,68,20.3,13,80.65,5330.2,0.0,90,1380.4
5332,3227.46,0,8,69,26.44,0,20.55,1403.1,0.0,0,1824.3600000000001
5333,4254.5,2,4,42,36.35,30,66.4,2727.8,0.0,0,1526.7
5334,5793.45,0,0,50,15.1,9,100.2,5038.45,0.0,0,755.0
5335,3062.77,2,6,33,48.49,51,44.55,1462.6,0.0,0,1600.17
5336,441.59000000000003,2,0,7,41.57,0,20.35,150.6,0.0,0,290.99
5337,8173.62,0,0,64,34.58,27,91.8,5960.5,0.0,0,2213.12
5338,3975.33,0,0,59,47.17,0,20.2,1192.3,0.0,0,2783.03
5339,570.51,2,10,6,42.66,85,50.35,314.55,0.0,0,255.95999999999998
5340,75.83,2,0,3,6.61,0,18.8,56.0,0.0,0,19.830000000000002
5341,516.95,2,3,15,12.41,0,20.45,330.8,0.0,0,186.15
5342,1050.51,2,1,13,13.32,21,64.75,877.35,0.0,0,173.16
5343,2581.45,2,0,23,14.45,19,98.7,2249.1,0.0,0,332.34999999999997
5344,1978.2,2,0,29,8.0,9,58.75,1696.2,0.0,50,232.0
5345,2461.87,2,0,49,29.18,0,20.7,1032.05,0.0,0,1429.82
5346,7300.16,0,9,56,42.81,51,85.6,4902.8,0.0,0,2397.36
5347,6969.77,0,0,63,31.34,26,80.3,4995.35,0.0,0,1974.42
5348,5668.46,0,5,63,10.07,20,79.8,5034.05,0.0,0,634.41
5349,2011.6200000000001,2,7,21,11.27,19,80.9,1714.95,0.0,60,236.67
5350,976.7,2,8,13,48.7,0,24.5,343.6,0.0,0,633.1
5351,38.78,2,7,1,18.63,0,20.15,20.15,0.0,0,18.63
5352,846.6,2,7,25,13.06,0,20.05,520.1,0.0,0,326.5
5353,2532.6800000000003,2,6,71,16.13,0,19.6,1387.45,0.0,0,1145.23
5354,7668.82,0,0,66,4.32,73,114.3,7383.7,0.0,0,285.12
5355,4530.3,0,0,45,1.03,47,100.3,4483.95,0.0,0,46.35
5356,2748.65,0,1,22,45.1,41,80.0,1706.45,0.0,50,992.2
5357,1857.3700000000001,2,5,67,7.91,0,20.85,1327.4,0.0,0,529.97
5358,7902.780000000001,0,5,68,28.36,82,89.95,5974.3,0.0,0,1928.48
5359,400.5,2,4,10,20.05,0,20.0,200.0,0.0,0,200.5
5360,7183.46,0,9,63,34.02,18,80.0,5040.2,0.0,0,2143.26
5361,895.8299999999999,2,0,21,22.53,0,20.35,422.7,0.0,0,473.13
5362,67.5,2,0,1,47.25,0,20.25,20.25,0.0,0,47.25
5363,869.24,2,0,17,30.07,0,19.4,358.05,0.0,0,511.19
5364,3454.05,2,0,30,17.26,19,100.4,2936.25,0.0,0,517.8000000000001
5365,2208.56,2,9,22,42.58,82,57.95,1271.8,0.0,0,936.76
5366,882.76,2,0,9,39.19,20,59.5,530.05,0.0,0,352.71
5367,51.980000000000004,2,10,1,32.78,0,19.2,19.2,0.0,0,32.78
5368,1369.75,2,0,19,11.85,18,59.55,1144.6,0.0,0,225.15
5369,10814.34,0,10,72,44.27,8,103.95,7556.9,0.0,70,3187.44
5370,6445.6,0,9,70,22.67,29,68.95,4858.7,0.0,0,1586.9
5371,9442.24,0,0,66,43.14,20,103.1,6595.0,0.0,0,2847.2400000000002
5372,149.05,2,3,7,0.0,76,24.7,149.05,0.0,0,0.0
5373,3110.51,2,9,32,33.28,51,62.45,2045.55,0.0,0,1064.96
5374,2856.9900000000002,0,0,24,27.91,59,89.55,2187.15,0.0,0,669.84
5375,4576.12,2,0,37,42.41,4,78.9,2976.95,0.0,30,1569.1699999999998
5376,293.65999999999997,2,0,8,14.37,0,20.35,178.7,0.0,0,114.96
5377,7833.130000000001,0,8,72,38.99,73,71.45,5025.85,0.0,0,2807.28
5378,1629.15,2,3,16,10.5,2,94.65,1461.15,0.0,0,168.0
5379,2782.4,2,2,57,0.0,14,49.9,2782.4,0.0,0,0.0
5380,3825.67,2,0,66,32.22,0,25.45,1699.15,0.0,0,2126.52
5381,634.48,2,0,21,8.68,0,20.75,452.2,0.0,0,182.28
5382,6917.3099999999995,0,9,66,37.71,15,66.1,4428.45,0.0,0,2488.86
5383,1451.75,2,5,17,7.6,52,75.4,1322.55,0.0,0,129.2
5384,484.15,2,5,8,43.05,0,21.05,139.75,0.0,0,344.4
5385,2909.83,2,0,27,36.39,26,69.35,1927.3,0.0,0,982.53
5386,3475.23,0,10,34,13.97,48,88.85,3000.25,0.0,0,474.98
5387,3386.4,2,0,30,12.17,16,97.0,3021.3,0.0,0,365.1
5388,3754.16,0,0,33,45.72,51,66.4,2245.4,0.0,0,1508.76
5389,986.0899999999999,2,8,14,2.96,76,69.2,944.65,0.0,0,41.44
5390,1699.88,2,0,16,27.23,69,79.5,1264.2,0.0,0,435.68
5391,5462.14,0,0,49,11.11,27,100.65,4917.75,0.0,0,544.39
5392,6328.5,0,3,70,8.36,19,79.7,5743.3,0.0,0,585.1999999999999
5393,3357.77,2,3,32,46.66,17,61.4,1864.65,0.0,0,1493.12
5394,1835.81,2,0,18,34.12,20,69.8,1221.65,0.0,0,614.16
5395,1440.85,2,0,37,0.0,69,40.55,1390.85,0.0,50,0.0
5396,396.35,2,0,4,23.5,22,75.65,302.35,0.0,0,94.0
5397,1820.18,2,2,16,27.83,52,90.7,1374.9,0.0,0,445.28
5398,2130.9700000000003,2,7,17,46.71,8,80.5,1336.9,0.0,0,794.07
5399,1990.9199999999998,2,0,19,36.48,20,60.6,1297.8,0.0,0,693.1199999999999
5400,6670.4,0,0,60,10.05,48,101.15,6067.4,0.0,0,603.0
5401,2081.6,2,7,51,16.85,0,24.95,1222.25,0.0,0,859.35
5402,1024.99,2,8,28,19.18,0,20.3,487.95,0.0,0,537.04
5403,3479.07,2,0,43,21.64,13,60.0,2548.55,0.0,0,930.52
5404,2757.0,0,10,42,45.75,0,20.25,835.5,0.0,0,1921.5
5405,85.62,2,0,1,40.87,21,44.75,44.75,0.0,0,40.87
5406,7706.51,0,0,63,23.62,21,98.0,6218.45,0.0,0,1488.0600000000002
5407,8953.58,0,2,68,24.01,48,107.7,7320.9,0.0,0,1632.68
5408,8612.0,0,0,60,35.47,51,104.7,6333.8,0.0,150,2128.2
5409,8130.7,0,0,70,31.15,5,86.45,5950.2,0.0,0,2180.5
5410,183.56,2,0,4,22.54,0,19.4,93.4,0.0,0,90.16
5411,3426.42,2,2,68,26.64,0,24.95,1614.9,0.0,0,1811.52
5412,2427.99,2,1,22,38.82,19,75.0,1573.95,0.0,0,854.04
5413,2040.97,2,6,18,31.79,19,78.2,1468.75,0.0,0,572.22
5414,2687.0499999999997,2,0,29,2.05,17,94.2,2607.6,0.0,20,59.449999999999996
5415,1523.4,2,0,31,0.0,5,50.05,1523.4,0.0,0,0.0
5416,4253.04,0,3,48,17.03,15,69.55,3435.6,0.0,0,817.44
5417,5317.95,0,0,50,15.37,22,90.1,4549.45,0.0,0,768.5
5418,509.82000000000005,2,0,7,26.76,46,44.65,322.5,0.0,0,187.32000000000002
5419,7012.589999999999,0,8,68,24.08,41,80.35,5375.15,0.0,0,1637.4399999999998
5420,3190.05,2,0,57,0.0,28,53.35,3090.05,0.0,100,0.0
5421,183.99,2,0,3,40.98,0,19.55,61.05,0.0,0,122.94
5422,1178.85,2,1,19,11.75,21,48.95,955.6,0.0,0,223.25
5423,264.54,2,0,3,41.38,5,54.2,140.4,0.0,0,124.14000000000001
5424,3925.6699999999996,2,0,59,41.23,0,24.45,1493.1,0.0,0,2432.5699999999997
5425,1626.05,2,1,42,0.0,7,40.15,1626.05,0.0,0,0.0
5426,2571.48,2,1,67,11.74,0,25.6,1784.9,0.0,0,786.58
5427,94.77,2,0,1,14.42,27,70.35,70.35,0.0,10,14.42
5428,7611.719999999999,0,1,66,23.27,58,91.7,6075.9,0.0,0,1535.82
5429,6386.320000000001,0,0,61,14.52,27,89.2,5500.6,0.0,0,885.72
5430,139.82,2,1,4,16.68,0,24.1,73.1,0.0,0,66.72
5431,4492.33,0,10,64,17.07,25,53.85,3399.85,0.0,0,1092.48
5432,21.36,2,0,1,1.61,0,19.75,19.75,0.0,0,1.61
5433,3476.22,0,7,54,41.58,0,24.05,1230.9,0.0,0,2245.3199999999997
5434,998.61,2,0,18,30.22,0,25.3,454.65,0.0,0,543.96
5435,276.21000000000004,2,0,3,13.72,26,84.3,235.05,0.0,0,41.160000000000004
5436,7717.66,0,1,72,15.58,20,89.75,6595.9,0.0,0,1121.76
5437,737.4399999999999,2,8,11,49.19,0,20.0,196.35,0.0,0,541.0899999999999
5438,9077.029999999999,0,3,61,43.08,19,103.9,6449.15,0.0,0,2627.88
5439,1924.26,2,0,39,29.79,0,20.7,762.45,0.0,0,1161.81
5440,2057.4399999999996,2,0,37,34.37,0,20.15,785.75,0.0,0,1271.6899999999998
5441,3718.56,0,8,72,26.98,0,26.0,1776.0,0.0,0,1942.56
5442,842.8199999999999,2,0,8,33.54,14,66.05,574.5,0.0,0,268.32
5443,1489.52,2,2,22,49.51,0,19.9,400.3,0.0,0,1089.22
5444,3461.5200000000004,2,0,38,21.19,24,68.15,2656.3,0.0,0,805.22
5445,2276.59,0,0,17,45.92,73,80.85,1445.95,0.0,50,780.64
5446,3192.47,2,0,28,33.84,5,80.6,2244.95,0.0,0,947.5200000000001
5447,1286.45,2,0,15,10.43,29,83.2,1130.0,0.0,0,156.45
5448,9675.07,0,1,72,44.61,53,87.55,6463.15,0.0,0,3211.92
5449,6709.2699999999995,0,10,57,8.01,73,109.4,6252.7,0.0,0,456.57
5450,2062.15,2,3,46,0.0,30,45.55,2062.15,0.0,0,0.0
5451,1273.8000000000002,2,2,30,22.89,0,20.7,587.1,0.0,0,686.7
5452,4461.860000000001,0,0,32,46.33,85,93.4,2979.3,0.0,0,1482.56
5453,1347.4299999999998,2,0,13,30.06,5,73.75,956.65,0.0,0,390.78
5454,5417.719999999999,0,0,44,32.83,24,88.15,3973.2,0.0,0,1444.52
5455,3546.87,2,4,67,33.01,0,19.65,1335.2,0.0,0,2211.67
5456,8357.66,0,4,71,10.46,3,105.15,7555.0,0.0,60,742.6600000000001
5457,98.19,2,0,1,49.19,17,49.0,49.0,0.0,0,49.19
5458,836.35,2,1,17,0.0,52,49.8,836.35,0.0,0,0.0
5459,23.24,2,0,1,2.29,0,20.95,20.95,0.0,0,2.29
5460,2418.9300000000003,2,8,41,39.53,0,19.5,798.2,0.0,0,1620.73
5461,53.97,2,0,1,9.82,13,44.15,44.15,0.0,0,9.82
5462,7551.7,0,8,62,14.75,52,105.5,6487.2,0.0,150,914.5
5463,2403.1099999999997,2,0,17,49.78,19,92.7,1556.85,0.0,0,846.26
5464,2173.09,2,8,72,2.57,0,26.25,1988.05,0.0,0,185.04
5465,6749.32,0,4,56,23.52,53,96.95,5432.2,0.0,0,1317.12
5466,561.46,2,0,9,45.99,0,20.45,147.55,0.0,0,413.91
5467,11529.539999999999,0,0,72,43.12,6,115.8,8424.9,0.0,0,3104.64
5468,2524.7,2,0,20,16.05,18,108.2,2203.7,0.0,0,321.0
5469,989.6999999999999,2,3,19,31.7,0,20.2,387.4,0.0,0,602.3
5470,3045.75,2,0,53,0.0,17,54.9,3045.75,0.0,0,0.0
5471,172.07999999999998,2,0,6,6.93,0,20.15,130.5,0.0,0,41.58
5472,1042.04,2,9,9,30.46,82,90.35,767.9,0.0,0,274.14
5473,546.08,2,1,8,12.41,53,55.75,446.8,0.0,0,99.28
5474,8448.86,0,5,71,4.91,29,114.6,8100.25,0.0,0,348.61
5475,4689.15,0,10,71,0.0,85,66.8,4689.15,0.0,0,0.0
5476,10211.03,0,1,68,49.51,3,100.3,6754.35,0.0,90,3366.68
5477,4492.65,0,0,34,28.0,18,105.35,3540.65,0.0,0,952.0
5478,2957.3199999999997,2,0,26,29.72,11,85.2,2184.6,0.0,0,772.72
5479,362.81,2,0,7,33.18,0,18.95,130.55,0.0,0,232.26
5480,2410.15,2,0,20,43.49,28,69.8,1540.35,0.0,0,869.8000000000001
5481,7010.05,0,5,60,9.98,22,106.15,6411.25,0.0,0,598.8000000000001
5482,4104.47,2,5,72,37.11,0,20.55,1432.55,0.0,0,2671.92
5483,116.66000000000001,2,0,4,3.69,0,25.25,101.9,0.0,0,14.76
5484,825.24,2,2,16,31.99,0,19.75,313.4,0.0,0,511.84
5485,713.05,2,0,10,8.35,29,60.95,629.55,0.0,0,83.5
5486,3944.1000000000004,2,0,31,42.05,12,81.15,2640.55,0.0,0,1303.55
5487,4172.69,2,2,71,39.44,0,19.1,1372.45,0.0,0,2800.24
5488,4055.4100000000003,0,0,58,49.02,0,20.8,1212.25,0.0,0,2843.1600000000003
5489,6412.05,0,7,70,2.5,13,90.15,6237.05,0.0,0,175.0
5490,7896.33,0,2,71,22.33,71,90.1,6310.9,0.0,0,1585.4299999999998
5491,11634.53,0,1,72,41.14,53,118.75,8672.45,0.0,0,2962.08
5492,3295.21,2,1,26,42.26,2,85.9,2196.45,0.0,0,1098.76
5493,3409.37,0,1,33,10.34,22,95.0,3008.15,0.0,60,341.21999999999997
5494,407.0,2,1,10,18.62,0,20.15,220.8,0.0,0,186.20000000000002
5495,327.25,2,0,10,10.46,0,21.2,222.65,0.0,0,104.60000000000001
5496,1143.92,2,1,39,5.88,0,24.2,914.6,0.0,0,229.32
5497,784.4200000000001,2,0,11,48.92,0,20.3,246.3,0.0,0,538.12
5498,7270.88,0,1,68,25.16,26,85.3,5560.0,0.0,0,1710.88
5499,2259.04,2,0,18,34.78,2,89.6,1633.0,0.0,0,626.04
5500,1608.25,2,0,18,33.8,17,56.25,969.85,0.0,30,608.4
5501,3132.21,2,2,52,10.03,29,50.95,2610.65,0.0,0,521.56
5502,8856.06,0,8,56,40.86,27,115.85,6567.9,0.0,0,2288.16
5503,5861.6,0,0,45,24.75,13,103.65,4747.85,0.0,0,1113.75
5504,4660.65,0,0,67,43.3,0,26.1,1759.55,0.0,0,2901.1
5505,101.1,2,3,3,0.0,25,35.1,101.1,0.0,0,0.0
5506,7416.969999999999,0,2,63,48.14,28,67.25,4234.15,0.0,150,3032.82
5507,466.14,2,1,11,15.04,0,25.0,300.7,0.0,0,165.44
5508,100.94,2,0,1,41.39,48,59.55,59.55,0.0,0,41.39
5509,5769.85,0,0,55,26.3,23,77.8,4323.35,0.0,0,1446.5
5510,2643.6,2,2,25,47.1,25,55.1,1466.1,0.0,0,1177.5
5511,4511.01,0,7,72,37.98,0,24.15,1776.45,0.0,0,2734.56
5512,2933.95,2,0,65,0.0,25,45.25,2933.95,0.0,0,0.0
5513,424.2099999999999,2,9,7,39.98,0,20.25,144.35,0.0,0,279.85999999999996
5514,5901.3099999999995,0,7,72,15.23,26,64.75,4804.75,0.0,0,1096.56
5515,1486.19,2,4,21,17.19,11,54.6,1125.2,0.0,0,360.99
5516,67.63,2,0,2,13.89,0,20.7,39.85,0.0,0,27.78
5517,10318.63,0,8,72,27.59,25,115.8,8332.15,0.0,0,1986.48
5518,549.56,2,0,6,39.16,8,49.45,314.6,0.0,0,234.95999999999998
5519,4709.24,0,0,52,5.92,23,83.8,4331.4,0.0,70,307.84
5520,9703.9,0,0,60,44.24,52,116.6,7049.5,0.0,0,2654.4
5521,978.38,2,4,12,23.99,51,54.2,690.5,0.0,0,287.88
5522,556.98,2,0,13,21.36,0,19.3,279.3,0.0,0,277.68
5523,2400.71,2,0,22,43.78,47,65.05,1427.55,0.0,10,963.1600000000001
5524,5186.030000000001,0,4,72,48.29,0,24.05,1709.15,0.0,0,3476.88
5525,62.989999999999995,2,0,2,4.92,0,18.75,53.15,0.0,0,9.84
5526,897.75,2,1,40,3.01,0,20.15,777.35,0.0,0,120.39999999999999
5527,2482.69,2,2,44,36.86,0,20.0,860.85,0.0,0,1621.84
5528,34.4,2,0,1,0.0,76,24.4,24.4,0.0,10,0.0
5529,337.94,2,0,3,42.68,27,65.25,209.9,0.0,0,128.04
5530,1052.1,2,0,13,33.95,59,50.55,610.75,0.0,0,441.35
5531,109.51,2,0,1,38.81,52,70.7,70.7,0.0,0,38.81
5532,295.71000000000004,2,8,4,35.09,30,45.25,155.35,0.0,0,140.36
5533,147.14,2,0,2,1.57,26,70.3,144.0,0.0,0,3.14
5534,9405.72,0,0,72,21.26,53,108.95,7875.0,0.0,0,1530.72
5535,2089.31,2,1,37,31.83,0,26.45,911.6,0.0,0,1177.71
5536,717.53,2,0,23,10.41,0,19.65,478.1,0.0,0,239.43
5537,2217.5699999999997,2,4,42,34.66,0,19.05,761.85,0.0,0,1455.7199999999998
5538,3353.35,2,0,32,33.45,5,74.75,2282.95,0.0,0,1070.4
5539,1717.84,2,3,22,4.67,58,75.8,1615.1,0.0,0,102.74
5540,1097.15,2,5,42,0.0,59,25.1,1097.15,0.0,0,0.0
5541,456.58000000000004,2,0,8,10.91,16,44.45,369.3,0.0,0,87.28
5542,7651.35,0,5,65,13.17,59,104.3,6725.3,0.0,70,856.05
5543,8620.0,0,3,70,33.24,51,89.0,6293.2,0.0,0,2326.8
5544,1182.04,2,0,22,34.07,0,20.15,432.5,0.0,0,749.54
5545,2434.45,2,5,67,0.0,15,36.15,2434.45,0.0,0,0.0
5546,682.1,2,0,25,6.0,0,19.2,532.1,0.0,0,150.0
5547,1335.85,2,0,20,48.03,0,19.25,375.25,0.0,0,960.6
5548,190.07,2,0,2,32.06,52,61.2,125.95,0.0,0,64.12
5549,3461.58,2,0,51,47.43,0,20.45,1042.65,0.0,0,2418.93
5550,1620.25,2,9,46,0.0,52,35.05,1620.25,0.0,0,0.0
5551,1005.54,2,0,13,26.63,27,44.0,659.35,0.0,0,346.19
5552,1405.92,2,4,26,4.62,19,50.35,1285.8,0.0,0,120.12
5553,835.45,2,0,19,24.1,0,20.0,377.55,0.0,0,457.90000000000003
5554,7164.15,0,6,72,15.35,41,86.4,6058.95,0.0,0,1105.2
5555,3162.93,2,0,24,30.42,14,94.1,2322.85,0.0,110,730.08
5556,4946.3,0,6,46,2.0,48,108.9,4854.3,0.0,0,92.0
5557,111.19999999999999,2,0,2,26.9,0,19.9,57.4,0.0,0,53.8
5558,2804.1,2,7,31,25.3,28,66.4,2019.8,0.0,0,784.3000000000001
5559,1959.02,2,10,16,27.27,76,100.7,1522.7,0.0,0,436.32
5560,2536.74,2,0,52,23.12,0,25.6,1334.5,0.0,0,1202.24
5561,774.6,2,1,13,40.2,0,19.85,252.0,0.0,0,522.6
5562,1942.95,2,0,35,35.5,0,20.75,700.45,0.0,0,1242.5
5563,7451.41,0,0,59,30.44,30,95.8,5655.45,0.0,0,1795.96
5564,9139.19,0,9,72,33.22,23,94.65,6747.35,0.0,0,2391.84
5565,7167.18,0,10,49,40.67,12,106.65,5174.35,0.0,0,1992.8300000000002
5566,116.53999999999999,2,0,2,5.47,29,45.85,105.6,0.0,0,10.94
5567,78.22,2,0,1,17.07,3,61.15,61.15,0.0,0,17.07
5568,672.0699999999999,2,0,6,29.52,28,78.95,494.95,0.0,0,177.12
5569,5523.69,0,0,49,4.76,58,109.2,5290.45,0.0,0,233.23999999999998
5570,4410.24,0,7,56,18.99,53,61.3,3346.8,0.0,0,1063.4399999999998
5571,267.5,2,7,6,0.0,10,40.55,217.5,0.0,50,0.0
5572,1936.3400000000001,2,0,32,41.52,0,19.8,607.7,0.0,0,1328.64
5573,7510.4,0,3,50,41.58,19,108.25,5431.4,0.0,0,2079.0
5574,7966.41,0,2,58,33.82,10,105.05,6004.85,0.0,0,1961.56
5575,7807.799999999999,0,3,65,28.46,14,90.45,5957.9,0.0,0,1849.9
5576,5987.33,0,0,64,8.52,73,86.4,5442.05,0.0,0,545.28
5577,7370.65,0,5,66,44.4,11,66.9,4370.25,0.0,70,2930.4
5578,6027.64,0,9,38,42.08,15,110.7,4428.6,0.0,0,1599.04
5579,799.45,2,2,20,19.15,0,20.0,416.45,0.0,0,383.0
5580,6557.5,0,0,60,38.88,2,70.15,4224.7,0.0,0,2332.8
5581,6501.2,0,6,50,49.18,76,80.05,4042.2,0.0,0,2459.0
5582,3580.95,2,2,72,0.0,15,49.2,3580.95,0.0,0,0.0
5583,3076.2,0,9,60,31.29,0,20.5,1198.8,0.0,0,1877.3999999999999
5584,1755.35,2,0,46,0.0,2,38.25,1755.35,0.0,0,0.0
5585,3772.5,0,4,69,0.0,56,54.95,3772.5,0.0,0,0.0
5586,974.6299999999999,2,2,19,32.47,0,19.9,357.7,0.0,0,616.93
5587,2852.09,2,1,71,20.49,0,19.9,1397.3,0.0,0,1454.79
5588,1427.9,2,9,12,39.0,7,84.6,959.9,0.0,0,468.0
5589,5985.23,2,0,44,49.57,21,85.25,3704.15,0.0,100,2181.08
5590,6070.799999999999,0,10,56,25.9,30,81.25,4620.4,0.0,0,1450.3999999999999
5591,10063.79,0,4,72,24.32,76,115.5,8312.75,0.0,0,1751.04
5592,1039.96,2,0,11,10.06,48,79.0,929.3,0.0,0,110.66000000000001
5593,3208.16,2,0,72,23.43,0,20.8,1521.2,0.0,0,1686.96
5594,5380.049999999999,0,9,56,35.55,17,59.5,3389.25,0.0,0,1990.7999999999997
5595,4614.51,2,10,34,35.29,47,100.45,3414.65,0.0,0,1199.86
5596,2224.7,2,0,35,42.02,0,20.6,754.0,0.0,0,1470.7
5597,973.81,2,0,22,23.03,0,20.3,467.15,0.0,0,506.66
5598,373.0,2,0,9,0.0,19,39.55,373.0,0.0,0,0.0
5599,1543.0100000000002,2,0,23,46.17,0,20.45,481.1,0.0,0,1061.91
5600,3280.64,2,5,68,22.83,0,25.25,1728.2,0.0,0,1552.4399999999998
5601,3978.4500000000003,2,1,33,26.8,17,91.25,2964.05,0.0,130,884.4
5602,3434.38,2,0,31,41.23,27,72.45,2156.25,0.0,0,1278.1299999999999
5603,2893.1800000000003,2,0,56,32.88,0,19.7,1051.9,0.0,0,1841.2800000000002
5604,6960.0,0,0,66,29.5,76,75.1,5013.0,0.0,0,1947.0
5605,3109.7799999999997,2,3,72,19.04,0,25.0,1738.9,0.0,0,1370.8799999999999
5606,7874.57,0,5,58,40.74,17,91.55,5511.65,0.0,0,2362.92
5607,1416.9,2,0,37,0.0,25,35.8,1316.9,0.0,100,0.0
5608,10009.7,0,0,71,28.4,76,113.15,7993.3,0.0,0,2016.3999999999999
5609,67.31,2,5,1,47.46,0,19.85,19.85,0.0,0,47.46
5610,1514.0500000000002,2,7,35,24.23,0,19.9,666.0,0.0,0,848.0500000000001
5611,359.23,2,5,6,44.13,0,19.7,94.45,0.0,0,264.78000000000003
5612,5133.82,0,5,69,14.48,19,59.1,4134.7,0.0,0,999.12
5613,7248.04,0,2,53,42.18,53,91.15,4862.5,0.0,150,2235.54
5614,444.75,2,0,5,18.65,10,68.95,351.5,0.0,0,93.25
5615,143.42000000000002,2,0,2,18.61,27,51.55,106.2,0.0,0,37.22
5616,2501.7200000000003,2,0,62,17.56,0,24.4,1413.0,0.0,0,1088.72
5617,1945.97,2,9,19,10.68,23,96.8,1743.05,0.0,0,202.92
5618,1091.75,2,0,9,48.25,24,70.05,657.5,0.0,0,434.25
5619,2331.51,2,0,53,24.17,0,19.5,1050.5,0.0,0,1281.01
5620,600.9,2,0,5,32.91,24,78.75,426.35,0.0,10,164.54999999999998
5621,29.75,2,0,1,10.2,0,19.55,19.55,0.0,0,10.2
5622,8417.44,0,0,72,10.87,16,103.65,7634.8,0.0,0,782.64
5623,262.13,2,2,4,6.77,3,54.7,235.05,0.0,0,27.08
5624,6035.469999999999,0,0,59,49.48,9,54.15,3116.15,0.0,0,2919.3199999999997
5625,142.82999999999998,2,3,3,31.06,0,20.0,49.65,0.0,0,93.17999999999999
5626,6583.37,0,4,49,33.93,27,99.25,4920.8,0.0,0,1662.57
5627,135.03,2,0,2,44.34,0,19.35,46.35,0.0,0,88.68
5628,6647.25,0,6,55,24.93,17,94.75,5276.1,0.0,0,1371.15
5629,8707.52,0,4,72,5.81,29,114.05,8289.2,0.0,0,418.32
5630,387.25,2,6,10,19.05,0,19.8,196.75,0.0,0,190.5
